Date,Open,High,Low,Close,Volume,MarketCap,MA_20,MA_200,Daily % Change,Cumulative Return
2017-01-26,26.624080599606934,27.12991231955121,26.32798219234941,27.055889129638672,45880000,1241324193.2678223,26.001411628723144,,0.017255746656592352,1.1934044010089326
2017-01-27,27.124977925858538,27.60860324882254,26.85848992671436,27.57899284362793,47199600,1301717430.6221008,26.032501697540283,,0.019334190478191182,1.216477909015551
2017-01-30,27.369259627962315,27.391467904096814,26.626550265392222,27.147186279296875,49600400,1346511298.3276367,26.015106105804442,,-0.01565708243152264,1.1974314141179683
2017-01-31,26.883159999159698,27.15458396344775,26.698099232164466,26.939912796020508,36275600,977261500.6233215,26.0452091217041,,-0.007635173720911159,1.1882888172523012
2017-02-01,27.28536650407523,28.158853760410214,27.107707823798837,28.116905212402344,59000400,1658908654.2938232,26.19251766204834,,0.04368954069352804,1.2402046098893098
2017-02-02,27.95652137783529,28.55858461955163,27.650552806391932,28.47222328186035,48324000,1375891717.8726196,26.32822904586792,,0.012637168520996278,1.2558772845449975
2017-02-03,28.4870214459697,28.59805904140306,28.104563637349635,28.22300148010254,37274400,1051995446.3699341,26.48417329788208,,-0.0087531556384145,1.2448843952106257
2017-02-06,28.129240001467217,28.9509103585818,28.129240001467217,28.945974349975586,50676800,1466889352.9388428,26.659487533569337,,0.02561644162413934,1.2767739036493406
2017-02-07,29.28895417393327,29.83673442406758,29.091557123660632,29.395055770874023,74622400,2193529609.7564697,26.805685615539552,,0.015514468971358664,1.296582372760949
2017-02-08,29.214931630909287,29.43947108646286,28.71650016170705,29.266748428344727,44958000,1315774475.8415222,26.95546178817749,,-0.0043649293789205235,1.2909228822698942
2017-02-09,29.328430614058735,29.377779399095118,28.52403261672445,28.716495513916016,84256800,2419560019.216919,27.093887042999267,,-0.01880129990442647,1.2666518540068512
2017-02-10,29.592452185441353,29.78244708900936,27.783791065181838,28.03547477722168,165109200,4628914812.08725,27.219481468200684,,-0.023715314996020753,1.2366128062987851
2017-02-13,27.978724087430876,28.124306222539946,26.69810280598783,26.742517471313477,118072400,3157553219.8799133,27.2805513381958,,-0.04611861636667225,1.1795819346909775
2017-02-14,26.64628800718913,27.179264031040496,26.22681760075993,26.841218948364258,85063200,2283199975.6484985,27.375179100036622,,0.003690807238198701,1.1839355442335835
2017-02-15,26.870829599999997,27.09290294529637,26.589537323469887,26.895503997802734,37302000,1003256090.1260376,27.44982042312622,,0.0020224509752297948,1.1863299958296278
2017-02-16,26.991733601916792,27.004071741233552,26.07136563797338,26.463693618774414,64717600,1712666738.142395,27.47560558319092,,-0.01605511386079983,1.1672833326701009
2017-02-17,26.327981432638186,26.50317397354155,25.856694258092887,26.458759307861328,56374000,1491586097.2213745,27.51533212661743,,-0.00018645586606946818,1.1670656858453594
2017-02-21,26.705508313736146,27.445751522238975,26.703040309264438,27.40627098083496,55195200,1512694608.0413818,27.589109802246092,,0.03581088825627998,1.2088593447089064
2017-02-22,27.52732921791302,27.62121289845063,27.174034568575454,27.36427116394043,43377200,1186985463.1324768,27.633151721954345,,-0.001532489295019479,1.2070067807039557
2017-02-23,26.06473980605743,26.284622294386686,24.62685565708182,24.82697296142578,159288800,3954658730.657959,27.54465341567993,,-0.09272303242843905,1.095089451835397
2017-02-24,23.982032234668562,25.200033951031557,23.643560511856077,25.066621780395508,102990400,2581621403.8116455,27.445190048217775,,0.009652760299939667,1.1056600878209566
2017-02-27,25.249442156303296,25.946148822657864,25.091324464996696,25.79544448852539,71540000,1845406098.7091064,27.356012630462647,,0.029075426059202325,1.137807625951006
2017-02-28,25.891798064986585,25.99062021091616,24.898619288154514,25.071561813354492,62536000,1567875189.5599365,27.252231407165528,,-0.028062423017866767,1.1058779870386142
2017-03-01,25.64226941622442,25.785564175667695,24.9801508185301,25.39521026611328,50480400,1281960372.317505,27.174996280670165,,0.012908986491076746,1.1201537510340749
2017-03-02,25.266739197979792,25.407562842301562,24.431679924534613,24.4588565826416,75433200,1845009820.3697205,26.99209384918213,,-0.03687127114364264,1.0788522583571292
2017-03-03,24.352615619840744,24.402026686298715,23.77202710685845,24.31802749633789,86469200,2102760383.1863403,26.784384059906007,,-0.005757795170345692,1.072640448034444
2017-03-06,23.95485631666291,24.236503612846565,23.512620186887414,24.130268096923828,88356800,2132073272.1862793,26.57974739074707,,-0.007720996262642554,1.0643585951440109
2017-03-07,24.130265783284504,24.589795935084233,24.00179585967599,24.39461898803711,60340000,1471971309.7381592,26.352179622650148,,0.010955157648952163,1.0760188113488307
2017-03-08,24.878855583433527,25.027092580960115,24.327914735981132,24.350149154663086,63871200,1555273246.687317,26.0999342918396,,-0.0018229361727613025,1.0740572977350513
2017-03-09,24.189564429299484,24.570033895362986,24.063563723835294,24.345211029052734,47806000,1163847158.454895,25.853857421875,,-0.00020279652411925309,1.0738394826483657
2017-03-10,24.609560952609023,24.728148283614793,24.305677382697418,24.488502502441406,49974000,1223788424.0570068,25.64245777130127,,0.0058858176755038905,1.0801599060559914
2017-03-13,24.592269249356487,25.26179935321311,24.584857776071022,25.162975311279297,77413600,1947956505.557251,25.498832798004152,,0.02754242766664272,1.1099101321369462
2017-03-14,25.29144151275523,25.385323295034944,24.82202883153386,25.145675659179688,52201600,1312644502.4902344,25.418990707397462,,-0.0006875042353141625,1.109147064220284
2017-03-15,25.26179802039723,25.444621263136316,24.78497378676735,25.33591651916504,61503600,1558250075.228119,25.3437255859375,,0.007565549741587629,1.1175383715053786
2017-03-16,25.44215340233617,25.652153313633363,25.301329755004,25.6472110748291,52310000,1341605611.3243103,25.281310939788817,,0.012286690139217571,1.131269219194751
2017-03-17,25.82262205463628,26.2179182106177,25.647210280752613,26.205564498901367,111968800,2934205610.2645874,25.268404483795166,,0.02177053179167099,1.1558975516961691
2017-03-20,26.38097710613468,27.080154989341846,26.220388273308348,27.040624618530273,74856800,2024174628.944397,25.297497749328613,,0.03186575582693196,1.1927311008394677
2017-03-21,26.867677841749465,27.166619134534965,26.086970160165066,26.166030883789062,91348400,2390225055.584717,25.235485744476318,,-0.03234369572002682,1.1541537690381032
2017-03-22,26.05485770413453,26.74662407733786,26.015329220332134,26.699682235717773,61676400,1646740281.4430237,25.202256298065187,,0.02039481472367033,1.1776925213202611
2017-03-23,26.620627181811706,26.820744518475298,26.361214283615798,26.45756721496582,53394000,1412675343.875885,25.283786010742187,,-0.009068086227185912,1.167013103987817
2017-03-24,26.92203370238896,27.00109254860631,26.292032166814273,26.55144500732422,43950000,1166936008.0718994,25.358027172088622,,0.003548239775624351,1.1711539463020615
2017-03-27,26.084502753319583,26.783680526324062,25.590384505527563,26.744150161743164,50664400,1354976321.4546204,25.40546245574951,,0.007257802894184762,1.1796539508030686
2017-03-28,26.756504943719985,26.90226892790014,26.5020324525877,26.605798721313477,43244400,1150551802.2239685,25.48217430114746,,-0.005173147757283947,1.1735514266131004
2017-03-29,26.67991406266402,26.803443623690224,26.497090840120467,26.519325256347656,34999200,928155168.5119629,25.53838005065918,,-0.0032501736133389025,1.1697371807324264
2017-03-30,26.590976857642257,27.176507748612433,26.534154306082137,27.02827262878418,52553200,1420422217.1150208,25.66685085296631,,0.019191565679624656,1.1921862686643516
2017-03-31,26.9319203371168,27.14933172562697,26.78121409437175,26.912155151367188,44080800,1186309328.7963867,25.796557235717774,,-0.0042961486666865945,1.1870644592157873
2017-04-03,26.917091634992577,27.090034158066835,26.53909146521446,26.776268005371094,44523200,1192165135.6567383,25.928857231140135,,-0.005049285173625018,1.181070632241732
2017-04-04,25.545912337190124,25.797911799893047,24.78991017925852,24.898616790771484,127128000,3165311355.3771973,25.954057121276854,,-0.07012370858489203,1.0982495794082385
2017-04-05,24.71085247415232,25.29144291692712,24.58238256048372,24.71332359313965,74704800,1846203896.3607788,25.972215843200683,,-0.00744190728299865,1.0900765078646901
2017-04-06,24.765208758490935,25.014739028675727,24.313091944875936,24.893680572509766,63512000,1581047440.5212402,25.999639320373536,,0.007297965354210234,1.098031848452525
2017-04-07,24.957910759851018,25.13332438876058,24.636735043975715,24.78744125366211,42906800,1063549784.3826294,26.01458625793457,,-0.004267722426107512,1.093345753308304
2017-04-10,24.794856250044205,24.861561390659116,24.11297247362471,24.154972076416016,75633200,1826917834.0499878,25.964186096191405,,-0.025515710588024154,1.065448259494244
2017-04-11,23.853557103751903,24.434145617727687,23.804144152298015,24.241439819335938,61814800,1498479754.144287,25.918974304199217,,0.003579707840124069,1.0692622529820022
2017-04-12,24.241445726384672,24.384738608239513,23.989444324841667,24.04132652282715,41409200,995532098.249054,25.854244804382326,,-0.008255008695860155,1.0604354837854808
2017-04-13,23.799205445321828,24.01661679201882,23.5916748046875,23.5916748046875,50689200,1195843122.5097656,25.751467990875245,,-0.01870328235476959,1.0406018595132243
2017-04-17,23.720151393030754,24.5181514550176,23.668269193621764,24.515682220458984,49729200,1219145264.277649,25.666973876953126,,0.03916667313453681,1.0813587724079698
2017-04-18,24.37238272494247,24.592265192392674,24.1129698932753,24.530500411987305,37011600,907913069.0483093,25.541467666625977,,0.0006044372493927419,1.0820123859299708
2017-04-19,24.705910874925767,24.94802963086106,24.560146905521183,24.62685203552246,38082800,937859480.6983948,25.464508724212646,,0.003927829514968728,1.0862623461149883
2017-04-20,24.77261820286613,25.06414805245256,24.560149084609044,25.017208099365234,40401600,1010735234.7473145,25.38038501739502,,0.015850830763092016,1.1034805067275764
2017-04-21,24.91344671117278,25.148154062222428,24.794859360776957,25.1209774017334,34189600,858876168.9743042,25.3135555267334,,0.004147916984021727,1.1080576522629686
2017-04-24,25.437209278398687,25.565681089022906,25.227209382664437,25.434738159179688,37182000,945714434.2346191,25.25772018432617,,0.012489990036161469,1.1218972812992256
2017-04-25,25.580502002751555,26.022738062242528,25.365559885651347,25.876972198486328,38844000,1005165108.0780029,25.21436128616333,,0.017387009708493162,1.1414037202211074
2017-04-26,26.0128590521677,26.03756459106147,25.67932956482229,25.699092864990234,32700400,840370616.3223267,25.16902599334717,,-0.006874039672481458,1.1335576657659896
2017-04-27,25.773209101889897,26.183328174154145,25.59285510248067,26.099327087402344,31970000,834395486.9842529,25.148026084899904,,0.01557386575918196,1.1512115406829209
2017-04-28,26.030150665649035,26.099326921999396,25.711444154682077,25.768268585205078,34824800,897374799.8260498,25.08502588272095,,-0.012684560835174219,1.1366089278609737
2017-05-01,25.876973223215447,26.398268147873093,25.80532584801147,26.346385955810547,30773200,810762604.2953491,25.056737422943115,,0.022435243124460325,1.1621090254949669
2017-05-02,26.07708798183649,26.089439805521582,25.33837993771469,25.565675735473633,62997200,1610565987.4427795,24.996207809448244,,-0.02963253562163548,1.1276727884007631
2017-05-03,25.49650373189974,25.852269513944023,25.3482686176852,25.755916595458984,33690400,867727132.4676514,25.039072799682618,,0.007441260772989677,1.1360640956858576
2017-05-04,25.81767995765741,25.928855815950612,25.578032291871285,25.65709114074707,20978800,538254983.6235046,25.086261177062987,,-0.003837000106194588,1.1317050176300671
2017-05-05,25.54097004801969,25.73120661778437,25.385323487685206,25.65955924987793,22842800,586136180.0331116,25.124555110931396,,9.619598407795138e-05,1.131813883107924
2017-05-08,25.778153057126794,25.792977889161236,25.27662324042033,25.390270233154297,36524000,927354229.9957275,25.154696559906007,,-0.010494685980427132,1.1199358518164186
2017-05-09,25.447094904655543,25.92391918554702,25.363095690310512,25.43227195739746,84767200,2155822483.467102,25.218561553955077,,0.0016542448685055167,1.1217884999523413
2017-05-10,28.23638917619815,30.096744188231728,28.169682153227015,29.965803146362305,212909600,6380007161.57074,25.504779720306395,,0.17825899300538817,1.3217573883188707
2017-05-11,29.659448678009376,32.2239198292451,29.624860551339857,31.252979278564453,193979200,6062427918.07251,25.86536235809326,,0.042954835080347475,1.3785332589503385
2017-05-12,31.28509664930634,32.01886444477309,31.07509676782941,31.596391677856445,96262000,3041531855.693817,26.265598201751708,,0.010988149201107689,1.3936807880783741
2017-05-15,32.00898321553596,33.20722161386929,31.964514377572335,33.18251419067383,108754000,3608731148.2925415,26.69893980026245,,0.050199482554489805,1.4636428424860422
2017-05-16,33.69392583644522,33.95580791480971,32.94780619765005,33.8001594543457,112070000,3787983870.048523,27.162422752380373,,0.018613576419277633,1.4908864703851847
2017-05-17,33.13063029051874,33.31839386906302,31.512392261938448,31.554391860961914,127136800,4011724407.1487427,27.508799743652343,,-0.06644251475846363,1.3918282240734234
2017-05-18,31.994164204375796,32.96510498422861,31.388869959879425,32.87616729736328,115603200,3800590143.310547,27.901747703552246,,0.041888794505231086,1.4501302305382158
2017-05-19,33.89017568130101,34.184486358960655,33.44252818958451,33.63543701171875,101837200,3425338726.0498047,28.327470684051512,,0.023094836678737796,1.4836207513753963
2017-05-22,34.073192793407095,34.496106829242706,33.96437165999147,34.3526611328125,83660800,2873971112.5,28.773366832733153,,0.021323466701023364,1.515256689064297
2017-05-23,34.55050161161767,34.572759440431234,33.563700129623456,33.890159606933594,68124800,2308760345.1904297,29.174026203155517,,-0.013463339101760008,1.4948562744332141
2017-05-24,34.86213492649953,34.88934020414865,34.149854038081344,34.27104187011719,81599600,2796503308.1848145,29.602623653411865,,0.011238727335638465,1.5116565565075373
2017-05-25,34.624703413207826,34.632122690607204,33.744247273078884,34.194366455078125,60822800,2079797112.0239258,30.007375621795653,,-0.002237323724491702,1.5082744914303796
2017-05-26,34.11275717033013,35.93055595756734,33.909957259542395,35.079776763916016,77914000,2733205726.7837524,30.472951030731203,,0.025893455578452462,1.5473289299743451
2017-05-30,35.539795549827076,36.18035186352406,35.379039456018596,35.829158782958984,98965200,3545839864.7872925,30.947089672088623,,0.02136222314315872,1.5803833158523222
2017-05-31,36.279272582540415,36.35594096989447,35.13171105934038,35.70054626464844,88731600,3167766590.9362793,31.453833198547365,,-0.0035896047431545064,1.5747103644057365
2017-06-01,35.8588305720647,35.86872168467331,35.247951532611445,35.70301818847656,50334000,1797075717.4987793,31.95118827819824,,6.924050432721707e-05,1.5748193981455372
2017-06-02,35.67334888768634,35.93550682783979,35.46559773948302,35.52495574951172,48745600,1731685282.9833984,32.444581508636475,,-0.004987321744757023,1.5669652671171008
2017-06-05,35.36172343038054,36.73434672607579,35.24548302140671,36.60573959350586,81737600,2992065300.5981445,32.99189052581787,,0.030423228437349792,1.6146374093919973
2017-06-06,36.55874896683847,37.02123495433084,36.30648216739087,36.440032958984375,75872800,2764807332.6904297,33.544378662109374,,-0.004526793785936345,1.6073282788006213
2017-06-07,36.68487984042237,37.06822558979267,36.52906744145011,36.8802604675293,61261200,2259329012.553406,34.11677808761597,,0.012080875696254934,1.626746211939887
2017-06-08,37.95362709441066,39.571093896980564,37.54060048092257,39.55625534057617,116174400,4595424230.438232,34.59630069732666,,0.07255900145832528,1.7447812927043584
2017-06-09,40.74338840926015,41.67330774579349,35.30483490036807,36.99897384643555,369292800,13663454648.876953,34.88360042572022,,-0.06464923112975784,1.6319825236414367
2017-06-12,36.07894563456944,37.51834219539998,35.146550689165664,37.09048080444336,169753200,6296227806.092834,35.15830488204956,,0.0024732296194920345,1.6360187911574
2017-06-13,38.18611097618347,38.27762171347568,36.02206638907281,37.44415283203125,167250400,6262549538.818359,35.37138681411743,,0.009535385358108384,1.6516188607841924
2017-06-14,37.47382942565946,38.10201892185103,36.72692392288861,37.523292541503906,118464000,4445159327.636719,35.557543468475345,,0.0021135398583502774,1.6551096230772628
2017-06-15,36.346052899638785,37.98825321295,36.23228433953686,37.68404769897461,96382400,3632078958.9416504,35.86402626037598,,0.004284143170349308,1.6622003496651487
2017-06-16,37.780505791387704,38.260305975391866,37.1572636930057,37.49856185913086,92496000,3468466977.722168,36.09514598846435,,-0.0049221315429126555,1.6540187808934215
2017-06-19,37.941259917726214,38.960214365737755,37.904159753366635,38.90827941894531,77817600,3027748924.5117188,36.358788108825685,,0.0375939100040763,1.7161998140873806
2017-06-20,39.33119092033441,40.001427933958624,38.809347007331986,38.85139083862305,109544400,4255952298.5824585,36.58372459411621,,-0.0014621201752387236,1.7136905237144626
2017-06-21,39.128389103481744,39.47710645722217,38.5076152295476,39.44001007080078,68265200,2692380175.4852295,36.86121711730957,,0.01515053179492809,1.7396538464806655
2017-06-22,39.521633574346446,39.65518436520742,38.928064859713366,39.167964935302734,46913200,1837494572.6028442,37.106063270568846,,-0.006897694372026919,1.7276542459345208
2017-06-23,39.24463599841541,39.40292401877664,37.8942743454072,38.04513931274414,108858800,4141548211.418152,37.298601913452146,,-0.028666938004393794,1.678127688773288
2017-06-26,38.374064571618774,38.730204977429466,36.684873252315064,37.62963104248047,106396000,4003642224.395752,37.42609462738037,,-0.0109214548236517,1.6598000930320316
2017-06-27,37.454047533795595,37.540607052571715,36.19519279454028,36.2520751953125,99949200,3623365914.111328,37.44724044799805,,-0.03660827409157508,1.5990376762890932
2017-06-28,36.929720399129515,37.577695770003515,36.04678866969302,37.530704498291016,99494800,3734109937.916565,37.53874835968018,,0.03527051337308951,1.6554365560347217
2017-06-29,37.24630119577006,37.275978314599094,35.6337777356922,36.27680587768555,106442400,3861390281.954956,37.567437744140626,,-0.033409940936828586,1.6001285184729348
2017-06-30,36.449925721678106,36.58594834033307,35.49032546999731,35.75248336791992,73106000,2613721049.095154,37.57881412506104,,-0.014453381357043438,1.5770012507751645
2017-07-03,35.873674319950226,36.02206367331682,34.273517741129865,34.459007263183594,70907200,2443391719.8120117,37.47147750854492,,-0.03617863663974019,1.519947495542954
2017-07-05,35.094612631395684,35.66839530826354,34.90417945783996,35.379032135009766,82018800,2901745760.874939,37.41842746734619,,0.02669911134698122,1.5605287429680206
2017-07-06,35.08718642854477,35.95527955077803,34.56534257623058,35.48537063598633,74628400,2648216433.970642,37.348682975769044,,0.0030056927665733646,1.5652192129227893
2017-07-07,36.054209396556615,36.479598919761706,35.82420424529685,36.29658126831055,65497200,2377324442.6467896,37.18569927215576,,0.02286042438856639,1.6010007883913422
2017-07-10,37.03359895172746,38.08717797079545,36.771437284019775,38.01298141479492,95849200,3643513858.2229614,37.23639965057373,,0.04728820419191693,1.676709240584212
2017-07-11,38.05008509734351,38.62881149482122,37.62963916573569,38.55214309692383,75795600,2922082817.3171997,37.30948276519776,,0.014183619965127514,1.700491047244676
2017-07-12,39.15065172039288,40.3130518471154,38.72031471634264,40.191864013671875,114520800,4602804420.336914,37.446868324279784,,0.04253254903691417,1.7728172660984436
2017-07-13,40.3130553076228,41.12920994284266,39.26194803733202,39.72690963745117,136913200,5439138324.57428,37.55704917907715,,-0.011568370555357754,1.7523086590372805
2017-07-14,39.89013650164724,40.81016479017777,39.820887385202475,40.795326232910156,94194800,3842707595.4437256,37.712613105773926,,0.02689402737865554,1.7994352960892843
2017-07-17,41.13661694620797,41.425980055531774,40.00389417302845,40.6221923828125,93079200,3781081169.2382812,37.86879463195801,,-0.004243962877247154,1.791798559492673
2017-07-18,40.01132341270493,41.19103774739093,39.89261118352831,41.04512023925781,77664000,3187728218.2617188,37.975636672973636,,0.010411251378550812,1.8104534247152766
2017-07-19,41.13662589252738,41.4012556214939,40.71123632977957,40.83242416381836,68704400,2805367202.720642,38.0746883392334,,-0.005182006391980742,1.8010716434960186
2017-07-20,41.03769786805332,41.42846289327987,40.53811549898863,41.42599105834961,69959600,2898145764.0457153,38.17398738861084,,0.014536655775074125,1.8272532020037673
2017-07-21,41.22071416155127,41.87116523678323,41.077268490742256,41.57438278198242,64833200,2695400273.7808228,38.294308280944826,,0.003582092301033901,1.8337985916307045
2017-07-24,41.64610639874709,41.742560797082,40.985764168024374,41.09210968017578,65252400,2681358777.694702,38.44665679931641,,-0.011600246823523452,1.8125260753431587
2017-07-25,40.862111491638736,41.03770615197746,40.45650782736739,40.894264221191406,49655600,2030629226.461792,38.60988845825195,,-0.004814682442060736,1.8037993378724266
2017-07-26,41.470504221895,42.026972724846814,41.017913160432514,41.36663055419922,64040400,2649135567.3431396,38.86561622619629,,0.011550918985920644,1.8246348778910484
2017-07-27,41.616429432197556,41.73266983237469,38.967637447237934,40.001434326171875,78285600,3131536287.084961,38.98915271759033,,-0.033002355032001995,1.7644176298471144
2017-07-28,39.642818938626775,40.90167736132621,39.39302774116861,40.656829833984375,51334800,2087110228.161621,39.208153915405276,,0.016384300184548506,1.7933263779454391
2017-07-31,40.792851963703995,41.153936081648226,39.72443061866627,40.191864013671875,55967200,2249426091.6259766,39.43012294769287,,-0.01143635207691085,1.7728172660984438
2017-08-01,40.09788294982263,40.69886709185624,39.81841090788632,40.681556701660156,43138400,1754937265.6188965,39.7412504196167,,0.01218387601584503,1.7944170518673366
2017-08-02,40.993184317800136,41.03275632149469,39.88519463091045,40.656829833984375,47844400,1945201629.309082,40.00514030456543,,-0.0006078151791760744,1.7933263779454391
2017-08-03,40.65188113862281,41.2108252956681,40.48123018001319,41.17372512817383,44242000,1821607947.1206665,40.289558029174806,,0.012713615308918902,1.8161260396379744
2017-08-04,41.401250804373376,42.06159668013865,41.1737174930184,41.35426330566406,58909600,2436163109.6313477,40.54244213104248,,0.004384790954139239,1.8240893726681557
2017-08-07,41.646109522420744,42.630439581026636,41.54965511685125,42.62549591064453,71741200,3058004227.2247314,40.77306785583496,,0.030740061685643694,1.880161992504102
2017-08-08,43.00636392003037,43.17206744053502,41.72525142995234,42.11848831176758,75533600,3181361048.7457275,40.95138511657715,,-0.011894468041844908,1.8577984657707705
2017-08-09,41.65600192805036,42.59087266904521,41.46804055526204,42.566139221191406,53078400,2259342564.038086,41.070098876953125,,0.010628370755147776,1.877543836653327
2017-08-10,42.5784981660475,42.702157835135374,40.64198729527615,40.74338912963867,132808800,5411080618.240356,41.1209228515625,,-0.04282159775123051,1.7971444097198561
2017-08-11,38.86376497171976,39.32377914283296,37.817605111563324,38.571929931640625,149719600,5774973920.593262,41.00975303649902,,-0.053295988487575885,1.7013638219489153
2017-08-14,39.489485308265614,41.68568263010759,39.37324489671263,41.648582458496094,127902000,5326936993.606567,41.061072540283206,,0.0797640287200585,1.837071454706117
2017-08-15,41.70051023479282,41.962668107285474,40.95360483999418,41.29737854003906,76453200,3157316740.9973145,41.07368545532226,,-0.008432553948433008,1.8215802505571814
2017-08-16,41.44824739263189,41.68320001148391,40.52079986522104,40.84478759765625,59663200,2436930731.3964844,41.07430362701416,,-0.010959314086825489,1.801616980456967
2017-08-17,40.76069992788342,40.93135087673541,39.91239640089228,39.934654235839844,52544400,2098342446.029663,40.99973678588867,,-0.02228272970303391,1.7614720362530483
2017-08-18,40.478756342502386,40.649407292669714,39.48205969392448,39.942073822021484,60120400,2401333455.0094604,40.918121337890625,,0.0001857931744650987,1.7617993057343952
